"ProjectName","RepositoryName","RepositoryId","AlertId","AlertType","Title","Severity","State","Tool","FirstDetectionDate","LastDetectionDate","IntroductionDate","GitRef","Confidence"
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","201","code","Missing regular expression anchor (js/regex/missing-regexp-anchor)","high","active","CodeQL","2026-03-17 5:20:09 AM","2026-03-30 8:17:52 PM","2026-03-17 5:17:15 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","200","dependency","file-type: ZIP Decompression Bomb DoS via [Content_Types].xml entry (CVE-2026-32630)","medium","active","Advanced Security Dependency Scanning","2026-03-17 5:17:57 AM","2026-03-30 8:15:37 PM","2026-03-17 5:17:15 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","199","dependency","file-type affected by infinite loop in ASF parser on malformed input with zero-size sub-header (CVE-2026-31808)","medium","active","Advanced Security Dependency Scanning","2026-03-17 5:17:57 AM","2026-03-30 8:15:37 PM","2026-03-17 5:17:15 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","198","code","Verify the CSS background image does not convey important information (style_background_decorative)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","197","code","Ensure focusable elements are not hidden behind sticky or fixed headers/footers. (sticky-element-overlap)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","196","code","Accessible name does not match or contain the visible label text (label_name_visible)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","195","code","Link text is repeated in an image &#39;alt&#39; value within the same link (img_alt_redundant)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","194","code","Add aria-current=&quot;page&quot; to navigation links that point to the current page. (aria-current-page)","warning","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","193","code","ARIA role should be appropriate for the element (aria-allowed-role)","note","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","192","code","The ARIA role &#39;combobox&#39; is not valid for the element &lt;form&gt; (aria_role_valid)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","191","code","The explicitly-assigned ARIA role &quot;button&quot; is redundant with the implicit role of the element &lt;button&gt; (aria_role_redundant)","warning","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","190","code","Content is not within a landmark element (aria_content_in_landmark)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","189","code","Confirm this text &#39;At your service&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","188","code","Confirm this text &#39;At your service&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","187","code","Confirm this text &#39;At your service&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","186","code","Confirm this text &#39;At your service&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","185","code","Confirm this text &#39;At your service&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","184","code","Verify color is not used as the only visual means of conveying information (style_color_misuse)","error","fixed","accessibility-scanner","2026-03-17 5:08:02 AM","2026-03-17 5:08:02 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","183","code","Delayed refresh under 20 hours must not be used (meta-refresh)","error","fixed","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-23 6:02:54 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","182","code","Verify page is not being caused to refresh automatically (meta_refresh_delay)","error","fixed","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-23 6:02:54 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","181","code","The HTML attribute(s) &quot;http-equiv&quot; is deprecated for the &lt;meta&gt; element in HTML 5 (element_attribute_deprecated)","warning","fixed","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-23 6:02:54 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","180","code","The HTML attribute(s) &quot;http-equiv&quot; is deprecated for the &lt;meta&gt; element in HTML 5 (element_attribute_deprecated)","warning","fixed","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-23 6:02:54 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","179","code","Verify color is not used as the only visual means of conveying information (style_color_misuse)","error","fixed","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-23 6:02:54 AM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","178","code","The foreground text and its background color are both detected as #ffffff. Verify the text meets the WCAG AA requirements for minimum contrast (text_contrast_sufficient)","error","active","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-27 1:00:04 PM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","177","code","Confirm this text &#39;1&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","active","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-27 1:00:04 PM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","176","code","Confirm this text &#39;1&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","active","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-27 1:00:04 PM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","175","code","Confirm this text &#39;1&#39; is used as a heading and if so, modify to use a heading element or role (text_block_heading)","error","active","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-27 1:00:04 PM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","174","code","Verify color is not used as the only visual means of conveying information (style_color_misuse)","error","active","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-27 1:00:04 PM","2026-03-17 4:59:39 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","173","code","Verify the &lt;div&gt; element with &quot;radiogroup&quot; role has keyboard access (aria_keyboard_handler_exists)","error","active","accessibility-scanner","2026-03-17 5:07:54 AM","2026-03-27 1:00:04 PM","2026-03-17 4:59:39 AM","refs/heads/main",
"MsalPython","MsalPython","7644ee80-420f-411b-b29b-4e1651e6bbf4","120","secret","Microsoft Entra token","critical","active","Advanced Security Secrets Scanning","2025-09-29 1:54:43 AM","2025-09-29 1:55:43 AM","2024-11-01 6:56:50 PM",,"high"
"MsalPython","MsalPython","7644ee80-420f-411b-b29b-4e1651e6bbf4","1","secret","Aad Client App identifiable credential","critical","active","Advanced Security Secrets Scanning","2025-02-24 4:11:47 PM","2025-09-29 1:55:43 AM","2024-10-28 3:18:36 PM",,"high"
"AKS_agents","ADO_az-devops-agents-k8s","3480b3a0-9ecc-417f-bcfc-c76e513cac7d","122","secret","Azure DevOps legacy personal access token (PAT)","critical","active","Advanced Security Secrets Scanning","2025-10-07 5:43:09 AM","2025-10-07 5:43:09 AM","2024-04-07 3:02:42 AM",,"high"
"AKS_agents_003","ADO_az-devops-agents-k8s","18240396-7f0d-41ce-993e-f095f3075e1d","171","secret","Azure DevOps legacy personal access token (PAT)","critical","active","Advanced Security Secrets Scanning","2026-02-03 8:57:39 PM","2026-02-03 8:57:39 PM","2024-04-07 3:02:42 AM",,"high"
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","110","code","XML injection (cs/xml-injection)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","109","code","XPath injection (cs/xml/xpath-injection)","critical","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","108","code","Cross-site scripting (cs/web/xss)","medium","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","107","code","Cross-site scripting (cs/web/xss)","medium","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","106","code","Cross-site scripting (cs/web/xss)","medium","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","105","code","Cross-site scripting (cs/web/xss)","medium","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","104","code","Cross-site scripting (cs/web/xss)","medium","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","103","code","Cross-site scripting (cs/web/xss)","medium","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","102","code","URL redirection from remote source (cs/web/unvalidated-url-redirection)","medium","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","101","code","&#39;requireSSL&#39; attribute is not set to true (cs/web/requiressl-not-set)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","100","code","&#39;requireSSL&#39; attribute is not set to true (cs/web/requiressl-not-set)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","99","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","98","code","Missing X-Frame-Options HTTP header (cs/web/missing-x-frame-options)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","97","code","Missing global error handler (cs/web/missing-global-error-handler)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","96","code","Creating an ASP.NET debug binary may reveal sensitive information (cs/web/debug-binary)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","95","code","Value shadowing (cs/web/ambiguous-client-variable)","warning","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:20:20 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","94","code","Value shadowing (cs/web/ambiguous-client-variable)","warning","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:20:20 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","93","code","Value shadowing (cs/web/ambiguous-client-variable)","warning","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:20:20 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","92","code","Value shadowing (cs/web/ambiguous-client-variable)","warning","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:20:20 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","91","code","Value shadowing (cs/web/ambiguous-client-variable)","warning","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:20:20 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","90","code","Value shadowing (cs/web/ambiguous-client-variable)","warning","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:20:20 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","89","code","SQL query built from user-controlled sources (cs/sql-injection)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","88","code","SQL query built from user-controlled sources (cs/sql-injection)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
"GHAS Mini","demo-csharp","15e940b6-ce9e-410f-bab8-a5d703eacfa8","87","code","SQL query built from user-controlled sources (cs/sql-injection)","high","active","CodeQL","2025-02-28 2:58:03 PM","2025-02-28 3:52:46 PM","2025-02-28 2:54:46 PM","refs/heads/main",
